metodo,mode,detect_target,evento,carburante,shock,break_date,break_method,pre_win_days,post_win_days,n_pre,n_post,pre_std_eurl,extra_mean_eurl,gain_total_meur,gain_ci_low_meur,gain_ci_high_meur,ts_slope,ts_intercept,ts_slope_ci_low,ts_slope_ci_high,pseudo_r2,boot_n,boot_sd_meur,boot_block_len,ci_type,sw_stat,sw_p,lb_stat,lb_p,bg_stat,bg_p,diag_n_lags,note
v7_theilsen,detected,price,Ucraina (Feb 2022),benzina,2022-02-24,2022-03-05,glm_poisson_02c,40,40,40,29,0.030661,0.12346,95.4,70.7,117.2,-0.000287,0.17233,-0.001313,0.000331,0.0908,2000,11.91,7,block_bootstrap_95pct,0.7835,0.0,49.146,0.0,32.875,0.0003,10,"Theil-Sen non-parametrico + block bootstrap circolare, mode=detected, detect=price, B=2000, L=7"
v7_theilsen,detected,price,Ucraina (Feb 2022),gasolio,2022-02-24,2022-03-05,glm_poisson_02c,40,40,40,29,0.046536,0.0573,130.5,58.7,208.4,0.000408,0.16036,-0.000604,0.001,-0.0727,2000,37.76,7,block_bootstrap_95pct,0.6394,0.0,32.14,0.0004,35.299,0.0001,10,"Theil-Sen non-parametrico + block bootstrap circolare, mode=detected, detect=price, B=2000, L=7"
v7_theilsen,detected,price,Iran-Israele (Giu 2025),benzina,2025-06-13,2025-06-17,glm_poisson_02c,40,40,40,36,0.008985,0.02962,39.0,13.8,65.6,-9.7e-05,0.23379,-0.000326,0.000318,-0.0445,2000,13.21,7,block_bootstrap_95pct,0.9002,0.0019,69.405,0.0,31.699,0.0004,10,"Theil-Sen non-parametrico + block bootstrap circolare, mode=detected, detect=price, B=2000, L=7"
v7_theilsen,detected,price,Iran-Israele (Giu 2025),gasolio,2025-06-13,2025-06-19,glm_poisson_02c,40,40,40,34,0.019069,0.03942,126.2,42.2,244.3,-0.000988,0.19965,-0.001412,-0.000466,0.3054,2000,52.57,7,block_bootstrap_95pct,0.9216,0.0086,57.24,0.0,26.554,0.0031,10,"Theil-Sen non-parametrico + block bootstrap circolare, mode=detected, detect=price, B=2000, L=7"
v7_theilsen,detected,price,Hormuz (Feb 2026),benzina,2026-02-28,2026-03-04,glm_poisson_02c,40,40,40,28,0.015143,0.03291,29.7,16.5,40.1,-0.000511,0.26342,-0.000877,-0.00021,0.327,2000,5.97,7,block_bootstrap_95pct,0.8578,0.0001,30.086,0.0008,24.237,0.007,10,"Theil-Sen non-parametrico + block bootstrap circolare, mode=detected, detect=price, B=2000, L=7"
v7_theilsen,detected,price,Hormuz (Feb 2026),gasolio,2026-02-28,2026-03-04,glm_poisson_02c,40,40,40,28,0.031586,-0.01081,-24.1,-82.5,39.6,-0.000445,0.21417,-0.000893,8.3e-05,0.0939,2000,30.33,7,block_bootstrap_95pct,0.7045,0.0,15.111,0.1281,28.372,0.0016,10,"Theil-Sen non-parametrico + block bootstrap circolare, mode=detected, detect=price, B=2000, L=7"
