metodo,mode,detect_target,evento,carburante,shock,break_date,break_method,pre_win_days,post_win_days,n_pre,n_post,pre_std_eurl,extra_mean_eurl,gain_total_meur,gain_ci_low_meur,gain_ci_high_meur,ci_type,alpha_med,alpha_sd,beta_med,beta_sd,sigma_med,rho_med,nu_med,pseudo_r2,gain_sd_meur,prob_gain_pos,n_mcmc_samples,rhat_max,ess_min,converged,sw_stat,sw_p,lb_stat,lb_p,bg_stat,bg_p,diag_n_lags,note
v8_pymc,detected,price,Ucraina (Feb 2022),benzina,2022-02-24,2022-03-05,glm_poisson_02c,40,40,40,29,0.030661,0.09899,76.1,35.9,117.2,HDI_bayesian_95pct,0.19304,0.01819,-4.2e-05,0.000665,0.0057,0.8979,2.33,-0.4156,20.84,1.0,2000,1.0038,651.0,True,0.7585,0.0,48.024,0.0,32.875,0.0003,10,"Bayesian ITS PyMC AR(1) Student-T, mode=detected, detect=price, draws=1000, tune=600, chains=2, R_hat=1.004"
v8_pymc,detected,price,Ucraina (Feb 2022),gasolio,2022-02-24,2022-03-05,glm_poisson_02c,40,40,40,29,0.046536,0.18126,418.0,91.2,752.2,HDI_bayesian_95pct,0.07858,0.05236,-0.002348,0.001877,0.01826,0.9234,10.12,-0.0242,174.72,0.993,2000,1.0121,335.0,True,0.9435,0.0454,51.292,0.0,35.299,0.0001,10,"Bayesian ITS PyMC AR(1) Student-T, mode=detected, detect=price, draws=1000, tune=600, chains=2, R_hat=1.012"
v8_pymc,detected,price,Iran-Israele (Giu 2025),benzina,2025-06-13,2025-06-17,glm_poisson_02c,40,40,40,36,0.008985,0.02287,29.7,-2.5,66.7,HDI_bayesian_95pct,0.23531,0.00844,0.000202,0.000337,0.00343,0.9202,6.52,-0.2038,17.51,0.958,2000,1.0034,809.0,True,0.9215,0.0086,77.637,0.0,31.699,0.0004,10,"Bayesian ITS PyMC AR(1) Student-T, mode=detected, detect=price, draws=1000, tune=600, chains=2, R_hat=1.003"
v8_pymc,detected,price,Iran-Israele (Giu 2025),gasolio,2025-06-13,2025-06-19,glm_poisson_02c,40,40,40,34,0.019069,0.04524,145.7,23.6,274.7,HDI_bayesian_95pct,0.19625,0.01268,-0.001135,0.000529,0.00563,0.8378,3.27,0.2307,63.79,0.9845,2000,1.0071,600.0,True,0.9224,0.0091,61.959,0.0,26.554,0.0031,10,"Bayesian ITS PyMC AR(1) Student-T, mode=detected, detect=price, draws=1000, tune=600, chains=2, R_hat=1.007"
v8_pymc,detected,price,Hormuz (Feb 2026),benzina,2026-02-28,2026-03-04,glm_poisson_02c,40,40,40,28,0.015143,0.01862,17.0,-11.7,42.6,HDI_bayesian_95pct,0.27507,0.01106,-0.000315,0.000398,0.00399,0.8684,2.47,-0.0465,14.13,0.88,2000,1.0057,511.0,True,0.8283,0.0,29.704,0.001,24.237,0.007,10,"Bayesian ITS PyMC AR(1) Student-T, mode=detected, detect=price, draws=1000, tune=600, chains=2, R_hat=1.006"
v8_pymc,detected,price,Hormuz (Feb 2026),gasolio,2026-02-28,2026-03-04,glm_poisson_02c,40,40,40,28,0.031586,-0.01645,-36.7,-153.9,82.5,HDI_bayesian_95pct,0.21653,0.01893,-0.000202,0.000688,0.00667,0.9034,2.33,0.0032,59.41,0.2485,2000,1.0058,606.0,True,0.6928,0.0,15.925,0.1018,28.372,0.0016,10,"Bayesian ITS PyMC AR(1) Student-T, mode=detected, detect=price, draws=1000, tune=600, chains=2, R_hat=1.006"
