metodo,mode,detect_target,evento,carburante,shock,break_date,break_method,pre_win_days,post_win_days,n_pre,n_post,pre_std_eurl,extra_mean_eurl,gain_total_meur,gain_ci_low_meur,gain_ci_high_meur,ci_type,alpha_med,alpha_sd,beta_med,beta_sd,sigma_med,rho_med,nu_med,pseudo_r2,gain_sd_meur,prob_gain_pos,n_mcmc_samples,rhat_max,ess_min,converged,sw_stat,sw_p,lb_stat,lb_p,bg_stat,bg_p,diag_n_lags,note
v8_pymc,detected,margin,Ucraina (Feb 2022),benzina,2022-02-24,2022-03-09,glm_poisson_02c,40,40,40,25,0.034256,0.08917,59.3,6.4,113.1,HDI_bayesian_95pct,0.17543,0.02804,-0.000525,0.001017,0.00934,0.8792,2.33,-0.165,26.82,0.9825,2000,1.004,506.0,True,0.8714,0.0003,53.724,0.0,28.953,0.0013,10,"Bayesian ITS PyMC AR(1) Student-T, mode=detected, detect=margin, draws=1000, tune=600, chains=2, R_hat=1.004"
v8_pymc,detected,margin,Ucraina (Feb 2022),gasolio,2022-02-24,2022-03-11,glm_poisson_02c,40,40,40,23,0.088585,0.10586,190.5,-46.2,476.6,HDI_bayesian_95pct,0.13153,0.05339,-0.000457,0.001808,0.02009,0.809,2.66,-0.0591,133.83,0.9495,2000,1.005,448.0,True,0.7568,0.0,88.337,0.0,33.25,0.0002,10,"Bayesian ITS PyMC AR(1) Student-T, mode=detected, detect=margin, draws=1000, tune=600, chains=2, R_hat=1.005"
v8_pymc,detected,margin,Iran-Israele (Giu 2025),benzina,2025-06-13,2025-06-20,glm_poisson_02c,40,40,40,33,0.009208,0.01507,18.4,-15.3,47.2,HDI_bayesian_95pct,0.24131,0.00844,0.000497,0.000359,0.00356,0.9163,11.33,-0.2913,15.77,0.878,2000,1.0008,666.0,True,0.9045,0.0026,126.08,0.0,31.337,0.0005,10,"Bayesian ITS PyMC AR(1) Student-T, mode=detected, detect=margin, draws=1000, tune=600, chains=2, R_hat=1.001"
v8_pymc,detected,margin,Iran-Israele (Giu 2025),gasolio,2025-06-13,2025-06-02,glm_poisson_02c,40,40,40,51,0.012328,-0.00447,-19.5,-195.0,143.5,HDI_bayesian_95pct,0.22971,0.00977,-0.000399,0.00038,0.00682,0.7818,14.92,0.2197,85.34,0.4055,2000,1.0019,493.0,True,0.9677,0.3038,65.713,0.0,23.957,0.0077,10,"Bayesian ITS PyMC AR(1) Student-T, mode=detected, detect=margin, draws=1000, tune=600, chains=2, R_hat=1.002"
v8_pymc,detected,margin,Hormuz (Feb 2026),benzina,2026-02-28,2026-02-26,glm_poisson_02c,40,40,40,34,0.007728,-0.01894,-20.8,-47.1,2.9,HDI_bayesian_95pct,0.28319,0.00778,-2.3e-05,0.000284,0.00315,0.8963,3.04,-0.4575,12.69,0.047,2000,1.0059,664.0,True,0.9505,0.0787,34.97,0.0001,20.731,0.023,10,"Bayesian ITS PyMC AR(1) Student-T, mode=detected, detect=margin, draws=1000, tune=600, chains=2, R_hat=1.006"
v8_pymc,detected,margin,Hormuz (Feb 2026),gasolio,2026-02-28,2026-03-02,glm_poisson_02c,40,40,40,30,0.015069,-0.05144,-123.2,-233.5,-25.1,HDI_bayesian_95pct,0.22035,0.01456,9.8e-05,0.000588,0.00739,0.864,4.72,-0.0284,51.19,0.013,2000,1.0031,580.0,True,0.9619,0.1938,39.497,0.0,25.424,0.0046,10,"Bayesian ITS PyMC AR(1) Student-T, mode=detected, detect=margin, draws=1000, tune=600, chains=2, R_hat=1.003"
