metodo,mode,break_method,evento,carburante,shock,break_date,break_score_naive,pre_win_days,post_win_days,n_pre,n_post,pre_std_eurl,extra_mean_eurl,extra_sum_eurl,gain_total_meur,gain_ci_low_meur,gain_ci_high_meur,r2_ols,slope_eurl_day,ci_type,sw_stat,sw_p,lb_stat,lb_p,bg_stat,bg_p,diag_n_lags,note
v1_naive,detected,glm_poisson_02c,Ucraina (Feb 2022),benzina,2022-02-24,2022-03-04,,40,40,40,30,0.027721,0.09557,2.8672,76.7,30.4,123.0,0.1904,-0.001035,OLS_iid_95pct,0.9097,0.0037,36.528,0.0001,31.704,0.0004,10,"OLS naïve, residui i.i.d., mode=detected"
v1_naive,detected,glm_poisson_02c,Ucraina (Feb 2022),gasolio,2022-02-24,2022-03-05,,40,40,40,29,0.046536,0.0812,2.3549,184.7,-47.5,416.8,0.1111,-0.001327,OLS_iid_95pct,0.8562,0.0001,36.357,0.0001,35.299,0.0001,10,"OLS naïve, residui i.i.d., mode=detected"
v1_naive,detected,glm_poisson_02c,Iran-Israele (Giu 2025),benzina,2025-06-13,2025-06-17,,40,40,40,36,0.009754,0.01843,0.6636,24.1,-4.5,52.7,0.1033,0.000268,OLS_iid_95pct,0.9228,0.0094,108.834,0.0,33.969,0.0002,10,"OLS naïve, residui i.i.d., mode=detected"
v1_naive,detected,glm_poisson_02c,Iran-Israele (Giu 2025),gasolio,2025-06-13,2025-06-19,,40,40,40,34,0.01917,0.05172,1.7585,165.6,70.4,260.9,0.5555,-0.001222,OLS_iid_95pct,0.9408,0.0368,50.102,0.0,25.151,0.0051,10,"OLS naïve, residui i.i.d., mode=detected"
v1_naive,detected,glm_poisson_02c,Hormuz (Feb 2026),benzina,2026-02-28,2026-03-04,,40,40,40,28,0.015143,0.02065,0.5782,18.7,-6.2,43.5,0.3746,-0.000793,OLS_iid_95pct,0.9284,0.0142,28.505,0.0015,24.237,0.007,10,"OLS naïve, residui i.i.d., mode=detected"
v1_naive,detected,glm_poisson_02c,Hormuz (Feb 2026),gasolio,2026-02-28,2026-03-04,,40,40,40,28,0.031586,-0.00174,-0.0487,-3.9,-152.2,144.5,0.1555,-0.001065,OLS_iid_95pct,0.7946,0.0,16.484,0.0866,28.372,0.0016,10,"OLS naïve, residui i.i.d., mode=detected"
